reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,bank,sentiment_score,sentiment
eeb816b9-14d4-4d91-a3b5-90b391850faa,kassahun assefa,https://play-lh.googleusercontent.com/a-/ALV-UjW2yDmDGWSFiITXOHQycQA0V4GLa1tIGD86xjpghUqXbyWYL2M3,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,102,1.7.4,2025-11-19,,,1.7.4,Dashen,0.9722,POSITIVE
bfff7fbc-253a-4538-9483-345a271fc2eb,Kirubel Ayele,https://play-lh.googleusercontent.com/a/ACg8ocIlTImZ3CHM9ddOvAW5WYRBwLcF21EjxKk3el_JMULmbfTEpA=mo,በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,0,1.8.1,2025-11-18,,,1.8.1,Dashen,0.0,POSITIVE
51268efb-62a7-4121-9fc7-d0b377a32aab,Kim Du,https://play-lh.googleusercontent.com/a/ACg8ocKK5eGFudbGsbyxrAT1BgeI2qpo8oYr01crppCf1RicpNg8ZQ=mo,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,0,1.8.1,2025-11-18,,,1.8.1,Dashen,-0.3182,NEGATIVE
dabda953-ac0a-476a-8791-c6a66deebc20,Betelhem Te,https://play-lh.googleusercontent.com/a-/ALV-UjWyYso3QdXSotmwN1zhyqY7MyQOWIaD6vG5FGuO5GG77CAOCAY,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,1,1.8.1,2025-11-18,,,1.8.1,Dashen,-0.2411,NEGATIVE
20f428da-b44d-4d32-8ba6-6a7432a66028,Mike Tesfaye,https://play-lh.googleusercontent.com/a-/ALV-UjX7Xh5s7U-B3rTP67tANLQ0kluiTe7iSImF4yppcpZMda-BTD4,always updating bad stability,1,0,1.8.0,2025-11-17,,,1.8.0,Dashen,-0.5423,NEGATIVE
15bd455e-6fb5-4dc8-8068-cc051fcd5d79,Yechale Abebawu,https://play-lh.googleusercontent.com/a-/ALV-UjXDueWzhW_m8LVLGHWXJjnr0MTdfC3XGNdXbmZ9Px2PtLGks89A,"it say's disable developer option, i disabled it but its not working still",1,1,1.8.1,2025-11-17,,,1.8.1,Dashen,0.0,POSITIVE
b2fb954d-1f3b-4b0b-9ab2-7a6da576cf26,Yordanos Ifa,https://play-lh.googleusercontent.com/a/ACg8ocKrtXlC_wLyAvvSPAJoEiH1fZWZCo_7iC-u9AOA4FfIluqguA=mo,with the super app evry thing i need is just a tap away,5,0,1.8.1,2025-11-17,,,1.8.1,Dashen,0.5994,POSITIVE
8babe417-ec30-4ba1-a860-03150c5daf7c,Andualem Balcha,https://play-lh.googleusercontent.com/a/ACg8ocKvyk_D2bHxNExLza3zfsKvKV-jjr-MyMv_8TpFBxHI6w7BVQ=mo,eyita tips,1,0,1.7.4,2025-11-15,,,1.7.4,Dashen,0.0,POSITIVE
ecafe965-6f57-4ef5-88ee-9ef8adca142d,Bereket Gugsa,https://play-lh.googleusercontent.com/a/ACg8ocJ-FLw-lTDZUQG28P87GXmo-Q8BJG80Xgyg1UuX91KvkG3PMw=mo,clear and presize,5,0,1.8.1,2025-11-15,,,1.8.1,Dashen,0.3818,POSITIVE
02b493af-68e8-4109-95e9-38dfce50d742,ADDISU GIRMA,https://play-lh.googleusercontent.com/a/ACg8ocIT6uwQ6Li5l738Xb9KwDpNBo_ALtFV1JG67rpsdOAyEaMDHQ=mo,smooth and easy!!!,5,0,,2025-11-14,,,,Dashen,0.5826,POSITIVE
b8b11ccd-acac-419e-8ffc-16c86972ffd9,Bruk Dejenu,https://play-lh.googleusercontent.com/a/ACg8ocIWk9ORsCf9C3MblKQlmtEDaheLUsmk2HCGCgwbLJ_68I2SWg=mo,I have had an amazing experience with this app;ot os convenient and easy to use,5,0,1.8.1,2025-11-14,,,1.8.1,Dashen,0.7717,POSITIVE
35ecd30c-9d1c-40c7-90c0-592d9ea5d0bd,Yohanese Asmamaw,https://play-lh.googleusercontent.com/a-/ALV-UjUMv-O3SDnIAzlHfO6_inkmEvzvu08HoAxq_y33MzPpVDyYMVI,"All in One Super App with smooth navigation, transaction and lifestyle services",5,0,1.8.1,2025-11-14,,,1.8.1,Dashen,0.5994,POSITIVE
dbd90565-cfa7-4a22-a297-b37face26e17,Yared Alebachewu,https://play-lh.googleusercontent.com/a/ACg8ocIG_kPyqWx9raQWWoBtiMW9syaowkkRuTpA4Jby9Ul4wsAJqQ=mo,Very nice App.,5,0,1.8.1,2025-11-14,,,1.8.1,Dashen,0.4754,POSITIVE
a1d46fd6-d7a6-458a-b1a2-1b5679bd7c02,Fasika Getnet,https://play-lh.googleusercontent.com/a/ACg8ocKN6MpGAxNv3HNouVpHNmwPygZJxiCscvE7j52m7HeYJyFSmw=mo,system failure transfer to others account,2,0,1.7.4,2025-11-13,,,1.7.4,Dashen,-0.5106,NEGATIVE
3ece3a7c-9557-45ae-8053-2bf5568f2861,Natnael Samuel,https://play-lh.googleusercontent.com/a/ACg8ocJLzcMCmhy-ef9-vPyOeQUtEoZefvgNlZXe7b_MixPSTeqjcg=mo,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,3,1.8.1,2025-11-13,,,1.8.1,Dashen,0.1655,POSITIVE
292edafd-2214-4c68-a18e-744b5a0f3db4,Abraham Tesfaye,https://play-lh.googleusercontent.com/a/ACg8ocLbmmn72wXq5gaOSvqhlaNCdfgg5O_TBCs9EMpdN2RyM_Jihw=mo,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,0,1.0.16,2025-11-12,,,1.0.16,Dashen,0.5719,POSITIVE
3a8163db-3a24-4d28-bba2-58bb438391aa,Hapte Ye,https://play-lh.googleusercontent.com/a-/ALV-UjWKgZJf4pR5--iGkF2lZnfH1xXAscQbMEjGBhbISj3p83mCLyfV,wow dashen bank super app,5,0,1.5.8,2025-11-12,,,1.5.8,Dashen,0.8271,POSITIVE
fec786b2-90d3-454d-a63e-bf53bf71c2a6,Dinkalem Anteneh Asefa,https://play-lh.googleusercontent.com/a-/ALV-UjWM8wQCcfkauVMla5lbbJOdMmbR9OXvnUB-QzNtacN4X_Ox4pCX,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,0,1.8.1,2025-11-11,,,1.8.1,Dashen,-0.4312,NEGATIVE
6e114d46-b6cd-4ac4-9b39-611be7092468,Dawud Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjWErYCPsv3s1eobgZaTlH-nKY_iR8qgZkYK4hPyw9Gl65HBOuQ,Best Mobile Banking App in Ethiopia .,5,0,,2025-11-11,,,,Dashen,0.6369,POSITIVE
0564e4c4-c11e-4d31-b2d8-bdc5725ebb2c,Mohammed Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocIMu14knlxr8aJmuA04i3tWM719ZW0bDtywSFN2dIBkYup-hhI=mo,very nice app I have ever seen,5,1,1.7.4,2025-11-10,,,1.7.4,Dashen,0.4754,POSITIVE
898109d7-385c-4fc9-b8a6-bd6e2a303a39,Behailu MEngistu,https://play-lh.googleusercontent.com/a-/ALV-UjXEQIs7sSl1Us4zVhFkeZbUt_ChM-SkSqw4a88tjp2FQXxcVd4z,NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2,1.8.1,2025-11-10,,,1.8.1,Dashen,-0.9205,NEGATIVE
d5e77822-77c3-4c94-b062-4c36c8b6e210,Obang ojulu,https://play-lh.googleusercontent.com/a/ACg8ocI8UWIg5QUGUgTRL8LcZbibzxYD_DbwLMk1gDayPBRgS6aVuA=mo,it's good but is not fast,5,0,,2025-11-09,,,,Dashen,0.2382,POSITIVE
ef42c724-ee02-45e6-8c6f-f0f4a8ab7fc6,Usu Elemo,https://play-lh.googleusercontent.com/a/ACg8ocJ3LWDmO2wgBE2qYNAOEsApqJSSpf0CbI28bSeOHIZF5XJo9zY=mo,your financial system must improved,4,0,1.8.1,2025-11-09,,,1.8.1,Dashen,0.4767,POSITIVE
1f2786d3-7b51-4467-95f2-fb7ef877469a,Fire Ko,https://play-lh.googleusercontent.com/a-/ALV-UjXpI4NQ2WLxpchR6iyPLLvIi8TIIPpiWdTUI8IQvGX9m25uPMTG,your service is too good,5,0,1.8.1,2025-11-09,,,1.8.1,Dashen,0.4404,POSITIVE
09607d06-8ab3-45a4-bc8e-c824930c888a,Yoseph Destaw,https://play-lh.googleusercontent.com/a-/ALV-UjUPpnxwJ0Lhi_ukn3MP1EfVup12QWGDXoMtrnMA--tnzR851BwS,good experience,5,0,1.0.14,2025-11-09,,,1.0.14,Dashen,0.4404,POSITIVE
34c15681-d4e1-4690-b330-13b138d9adf2,Gabi,https://play-lh.googleusercontent.com/a-/ALV-UjVT0cxmLRL1dge2US2RKtXNyGs2XW_eheBc9tm3oBQktGEzDz6t,"Amazing app, 👏",5,0,1.8.1,2025-11-07,,,1.8.1,Dashen,0.5859,POSITIVE
84e34f1c-ea3e-439c-8076-f8804fa9b556,Temu Man,https://play-lh.googleusercontent.com/a-/ALV-UjVcxadhhdg-dsyF7_TaWhfyIHUHaNfv9PqkgJnCZ11wFgEbiB4R,wooow,5,0,1.7.4,2025-11-07,,,1.7.4,Dashen,0.0,POSITIVE
25ea2324-c911-4710-b2f0-4f5115675cbe,Zelalem Abebaw,https://play-lh.googleusercontent.com/a-/ALV-UjWpbMF_ZgcJXQ6jc4PTF55Vvne-kdq67GoiqBVcsXjCZoiQ6HdO,Nice app,5,0,1.7.4,2025-11-07,,,1.7.4,Dashen,0.4215,POSITIVE
215de933-fc3e-45ce-9bd9-b7d6d113c8c3,Bedaso gemechu,https://play-lh.googleusercontent.com/a-/ALV-UjXbmSyxGCrsHrH1YimYkXiDhz9izXkoZY-GI3lpRseg4WFeQHBH,"easy to use, friendly",5,0,1.8.1,2025-11-06,,,1.8.1,Dashen,0.7269,POSITIVE
f5360419-4441-4084-a1c2-eb9b07206b36,Melkamu Kifle,https://play-lh.googleusercontent.com/a/ACg8ocJE0q5Tp38s25CJticEDt7eQMsur3YuPSrVgjotCGehIKmGww=mo,"12yr more LC, UCP & ICC & loan",5,0,1.8.1,2025-11-06,,,1.8.1,Dashen,0.0,POSITIVE
80a217d4-a389-40ab-bd17-b6c164c76aaa,Zerihun Hailu,https://play-lh.googleusercontent.com/a-/ALV-UjUqtYKSMymg5PHADiWus26-RvlfFCxALwkX9cSwLF8OHOqtiC7aRw,"not attractive and friendly app. Check Awash, CBE apps",1,1,1.8.1,2025-11-06,,,1.8.1,Dashen,-0.6167,NEGATIVE
b47d9d1d-7a70-4074-833d-2c1056dda3a0,Messie Tagno,https://play-lh.googleusercontent.com/a/ACg8ocJHW9c-PO4ez_wnF7ypakl1rKMFbEgtxQ21Xj4K0rDWdpBPgQ=mo,amzing,5,0,1.0.16,2025-11-06,,,1.0.16,Dashen,0.0,POSITIVE
362b7c91-55d7-45f5-bcd5-7088f6b09e3a,Sisay Misganaw,https://play-lh.googleusercontent.com/a-/ALV-UjWSwHYM3YybFMBMAUdkUwL8h_33HBhkH-e63-XqlAG0MDqKRIuL,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,278,1.8.1,2025-11-05,,,1.8.1,Dashen,0.9722,POSITIVE
6865f69e-cc69-42db-941a-85cc16ce6bf8,yusuf kebede,https://play-lh.googleusercontent.com/a-/ALV-UjVEJtu6zGvEtGLN0NdYJ27ORYUgCAv2EbyWGlrE6zXhG3QSjIQM,betam kerfafa naw,1,0,1.7.4,2025-11-05,,,1.7.4,Dashen,0.0,POSITIVE
2e58305b-5b99-4fc5-b4f0-1be5623a0558,Fili Dani,https://play-lh.googleusercontent.com/a-/ALV-UjURSa3U4KhnxrBDB1m_XJSS05mAGqZPZfWj3fmBr-D3vWmEqR77,worst app ever,1,0,1.7.4,2025-11-05,,,1.7.4,Dashen,-0.6249,NEGATIVE
6bf6ad8e-bd05-454f-ac8f-fc11c1aeedb5,Dana John (G),https://play-lh.googleusercontent.com/a/ACg8ocJ30gRHrvoPTrV9NRQ8neZenSKowUbsWvZNQP39NEZZD13fspN9=mo,"Dashen, always two step ahead.",5,0,1.8.1,2025-11-05,,,1.8.1,Dashen,0.0,POSITIVE
e2e4f955-c79a-4192-a71e-950a3fde3907,biruk hiruy,https://play-lh.googleusercontent.com/a/ACg8ocJ1qjz-QUB3VPYvDT1fXoobXTz1ETYI6ZgdOfKyBeUeArG1Yg=mo,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,0,1.8.1,2025-11-05,,,1.8.1,Dashen,0.2023,POSITIVE
703187ba-cd29-46c8-9bdf-bdfd54668e67,Marshet Bayley,https://play-lh.googleusercontent.com/a/ACg8ocIZHbZNQyHgPNawJ8RWxHZyp8QNDw5VUv9k7m4HN_xDWd0_Tg=mo,i am using,5,0,1.7.4,2025-11-05,,,1.7.4,Dashen,0.0,POSITIVE
7bf9a8a8-2718-4a3b-85f0-3ac3b628ec84,Sileshi Yilma Reta,https://play-lh.googleusercontent.com/a/ACg8ocJpTwN9gFijRDpivR4VXMMugr8NJdvt7bfA_OrCk-mLqjW5VQ=mo,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,4,1.8.1,2025-11-05,,,1.8.1,Dashen,0.9186,POSITIVE
e6ada560-df66-4170-b0cb-e04a65ead451,Paulos Aberra,https://play-lh.googleusercontent.com/a-/ALV-UjV6pMZ_9V3oAJuEet8kclfHQXBRDV4KAHS9YlqO_bqXG5l5r9I,wonderful app,5,0,1.8.1,2025-11-05,,,1.8.1,Dashen,0.5719,POSITIVE
d18aa410-4dc1-4c26-8f7d-a866f5b498ba,temesgen tamrat,https://play-lh.googleusercontent.com/a-/ALV-UjXtRBwfqDAtltxcI6ur6ZPVbAYXqBEkSpJc9ZfCBeP8ViWcUiM4,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,156,1.8.1,2025-11-05,,,1.8.1,Dashen,0.9306,POSITIVE
b23ea516-d92d-4e3b-88d4-d0bc679d23cb,abdulhakim nurabesh,https://play-lh.googleusercontent.com/a-/ALV-UjUKZN-5sVyxbW2O_5dp5dAIRKU7h9QNa1AvCYyE8nh89yXXLoU,go ahead,5,0,1.7.4,2025-11-05,,,1.7.4,Dashen,0.0,POSITIVE
d4d30d69-4b0a-4ad0-8430-7aa85f6467e6,Siltanu Nigus,https://play-lh.googleusercontent.com/a-/ALV-UjUCjXfnVd4UeF3j5JRjqgw0IccbAsp3ce0OVktOvwljcwrdgDo,its supper,5,0,1.7.4,2025-11-04,,,1.7.4,Dashen,0.0,POSITIVE
8eb02f5b-df9f-420c-b3b8-834820e32c3c,tibebe Solomon,https://play-lh.googleusercontent.com/a/ACg8ocKcQ_7eXeYM9vacRMXPQ8nP24_2U87D2OnwHM0Mqbwaoywlrg=mo,it's so boring,1,0,1.7.4,2025-11-04,,,1.7.4,Dashen,-0.3804,NEGATIVE
ba74c62f-ad24-42ab-bbdf-b56a765ba124,Amanuel Nibret,https://play-lh.googleusercontent.com/a-/ALV-UjWJNAfDbFdb91BT5B9HuZpc30DDhT6p4peUPw8hKBXc3t7CQNm_,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,0,1.8.1,2025-11-04,,,1.8.1,Dashen,0.8658,POSITIVE
8ffcaec9-4351-4cc7-973c-1d86365894f0,Yeneineh Seiba,https://play-lh.googleusercontent.com/a/ACg8ocI8vC0mz2Hkr_djwOhQR17kRluQXh0fPiT1hKfQnVy1IwY1_Ck=mo,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,1,1.7.4,2025-11-04,,,1.7.4,Dashen,0.7829,POSITIVE
360a6c12-d948-4ce0-aea6-267b8eaaa743,Bereket ab,https://play-lh.googleusercontent.com/a/ACg8ocLbj0zW30Yw-Y_xWd2U1iIwxzXBFGwn9JyGMefyNpLMeyRj4g=mo,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,134,1.8.1,2025-11-04,,,1.8.1,Dashen,0.0854,POSITIVE
2abe9685-d09b-407a-9f01-1acdab932ded,wantala fantu,https://play-lh.googleusercontent.com/a-/ALV-UjWKWw-A0fB3QiJ39d0HLnyS3oquqD6FGOpnQOR6STOHV7NcL3Ie,Amazing,5,0,1.7.4,2025-11-03,,,1.7.4,Dashen,0.5859,POSITIVE
b9c85a77-6315-4df3-844d-63d6e0fba45b,Ermyias Gashaw,https://play-lh.googleusercontent.com/a/ACg8ocJjyFwlMWQl9b8Bowe0QtZ-68DSZ7rOVHGLrchq1__pytCcxg=mo,wow dashen bank,5,0,1.7.4,2025-11-03,,,1.7.4,Dashen,0.5859,POSITIVE
0867ee2a-6b98-47c6-9331-8551a0d893c7,Shimeles Tadu,https://play-lh.googleusercontent.com/a-/ALV-UjXT2qbpvf5yxIoNV529dz9EM0lHJHkt52BPKLzbwPmX6HamyRtF,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,0,1.8.1,2025-11-02,,,1.8.1,Dashen,0.0,POSITIVE
59498129-d37f-4693-a7e7-834300661621,Mikiyas Negussie,https://play-lh.googleusercontent.com/a-/ALV-UjVwH9TqWx5f1HXo0kyICTJsPMcI-ZsZsnfUBtgcR-r6y2X12PHhMw,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,93,1.8.0,2025-11-01,,,1.8.0,Dashen,0.0,POSITIVE
2ccfdda8-3a7e-4c83-a336-837799716a01,Dawit Jack,https://play-lh.googleusercontent.com/a-/ALV-UjUA3nZX9UcPcxMrMG4fqh_mlpt5pNrcPvMOwwq3Z6M-jqGK_Ek,it's too slow,1,0,,2025-11-01,,,,Dashen,0.0,POSITIVE
9f025499-c17d-4452-bb71-3c2b7b1c4500,Eyob L. Getaneh,https://play-lh.googleusercontent.com/a/ACg8ocKW3pjcaViV6dlSgHGJfpwFRjW1rM1yLj7u5IJoJQwyOunBPWg=mo,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,1,,2025-11-01,,,,Dashen,0.3415,POSITIVE
34e38910-0b27-4048-954e-82aa66d61c43,Zelalem Argaw,https://play-lh.googleusercontent.com/a/ACg8ocK41A1hTSJ5W-_w-eD-FNGhh-NGNZpcAMtm1aF2imlvN8drjWY=mo,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,605,1.8.0,2025-11-01,"Dear Ato Zelalem,

We apologize for the inconvenience that you faced while using our Bank's Super App. We always strive to improve the App to create a fascinating experience to our customers. If you need a personal support, you can reach out to us through our social media pages (inbox).

Thank you in advance.",2025-11-05 16:11:32,1.8.0,Dashen,-0.8735,NEGATIVE
54ec2a20-6d4c-4934-8f43-95bcbfc419ae,A.Senay ZENEBE,https://play-lh.googleusercontent.com/a/ACg8ocL8aZQFO2fjDH7mYRyNb-wiSptricAoP8ibB9XIlt7Po300oXI=mo,The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,0,1.7.4,2025-10-31,,,1.7.4,Dashen,-0.8158,NEGATIVE
a2b10118-101d-4ee3-ad6f-61980614aa3b,Abel Andualem,https://play-lh.googleusercontent.com/a/ACg8ocKRXg5A6B51z97ld-DyCh3Pvzce3UOLM_dsHSC356o9iLKbYw=mo,app is too slow not opening fast,1,0,1.7.4,2025-10-31,,,1.7.4,Dashen,0.0,POSITIVE
a0165d49-aca9-41e3-929f-ef67fccf3f56,Abie Brhane,https://play-lh.googleusercontent.com/a/ACg8ocIUsrtWMylcRBib0Mqd75XRUWLTJ8VwjqYCFHvX5rh3xCMCz78=mo,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,1,,2025-10-30,,,,Dashen,0.7579,POSITIVE
3dff5082-039f-40a3-8d75-11dbf6ed6f44,Melaku Sintayehu,https://play-lh.googleusercontent.com/a-/ALV-UjUDvTY6zd5OORCkQ43jY08LsGqT4-yePksw4R6yfMTO_Ui2xB4,very nise good,5,0,1.7.4,2025-10-30,,,1.7.4,Dashen,0.4902,POSITIVE
8e7a821b-fa3e-4d69-aaed-7ef7e4bc9019,Roba Mohammed,https://play-lh.googleusercontent.com/a/ACg8ocL7sWoD5EiZDa4AjXDEsHuj562S7hVkznL33UD8LSTxGdhN0w=mo,very interesting,5,0,1.7.4,2025-10-30,,,1.7.4,Dashen,0.4576,POSITIVE
99b90e10-84e8-4a3d-b564-b6b1fc10698e,Zeyneb Hamza,https://play-lh.googleusercontent.com/a/ACg8ocJEmnXG_v1RMKUknYstrjn-mHIia9aXaVcsJ7F4WrV_KFrQwg=mo,what your emplyees tell as about the app when they came to our store and what actually the app is different,1,0,,2025-10-30,,,,Dashen,0.0,POSITIVE
e938df24-05ce-4d22-adcc-ae6d3a74d22a,Tewodros Kebede,https://play-lh.googleusercontent.com/a-/ALV-UjUamymejKt0T_6JzUVkOdI7lG5qbecYHV1DNKkXkfrfHxVs69s,Excellent promotion,5,0,,2025-10-30,,,,Dashen,0.5719,POSITIVE
1e3e6da6-3485-42a0-bad9-33ae040acb12,Dani Gah,https://play-lh.googleusercontent.com/a/ACg8ocLBtstZ69djyd1nzYoHj_rDQnM43KoOW1bLMHRyWBtlHeK4Aw=mo,viry good,5,0,,2025-10-29,,,,Dashen,0.4404,POSITIVE
163201b7-323d-4462-850b-c8453dfcb4cf,Natnael Deyas,https://play-lh.googleusercontent.com/a/ACg8ocIBr8XOZogT9CNHGBR8AHNHekTaV8TNHtD4cpCZrS6kSOP7IA=mo,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,23,1.7.4,2025-10-29,,,1.7.4,Dashen,0.9094,POSITIVE
57912538-8398-4446-95f5-85a0c28e7a98,all in one,https://play-lh.googleusercontent.com/a-/ALV-UjWMX4B32lCnKGxs_VUZKA8xdnlgjWBfY5iN55Iq4RD750URlXA,it is the worst app ever istg 🤮🤮🤮,1,0,1.7.4,2025-10-29,,,1.7.4,Dashen,-0.6249,NEGATIVE
593462a4-2b65-4980-a492-9eeef5f116ca,Seid Endris,https://play-lh.googleusercontent.com/a-/ALV-UjV6bgz5K_7u-vaXhN61C-mMJoOBOaIu6TEpupLyNgSHuOHI3kmr,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,0,1.7.4,2025-10-28,,,1.7.4,Dashen,0.9617,POSITIVE
c68cdc01-a66b-40fe-a6b7-cbb1487156f4,Mekbib Zawde,https://play-lh.googleusercontent.com/a/ACg8ocJ8sKNUuGlgrSrtXV4QPTc7J3LWi9ypMuIia8TjWSHJ3fRDnBE=mo,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,20,1.7.4,2025-10-28,,,1.7.4,Dashen,-0.17,NEGATIVE
be6dc291-6fb0-427b-8553-d735553e3313,Leul,https://play-lh.googleusercontent.com/a/ACg8ocLl6NJU5ngdTnSJFHK2HbCDuSjFyCVuylOnegOlp2NiqtjPgQ=mo,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2,1.7.4,2025-10-28,,,1.7.4,Dashen,0.9712,POSITIVE
9f1611c8-4469-40f3-9b6e-2736c5c13f4e,Mulugeta Tesfaw,https://play-lh.googleusercontent.com/a-/ALV-UjXTl85rRA13lqK0jQ7bMbo5iL5GzdD5CM85Lhz9DBpsxxSz6ls55g,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,0,1.7.4,2025-10-28,,,1.7.4,Dashen,0.6696,POSITIVE
db4710e2-0fb3-459c-a3a5-69445d4cb270,Kidus Tessema,https://play-lh.googleusercontent.com/a-/ALV-UjXw_sXxaO7Q9G8HZXL659GIzZpmy_DjQJgnPLJZQ7r8CSxUV--e,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,1,1.7.4,2025-10-28,,,1.7.4,Dashen,0.8377,POSITIVE
6cbe56f6-0aff-4ee7-a7fe-2c1ccf6244e4,meron,https://play-lh.googleusercontent.com/a/ACg8ocLXjERTcizrzsfey7pMRbPgJ2Y0dneL2UwbiFiT-CTjFbplIw=mo,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,1,1.7.4,2025-10-28,,,1.7.4,Dashen,0.8028,POSITIVE
5b430dc9-06e5-4015-a4cb-7c671ff8ae9c,Tadele Taye,https://play-lh.googleusercontent.com/a/ACg8ocK6L9KByf-dEHuJHzHhbFKevyNbIMxFrkEGN6iYHGFD9pPwtQ=mo,This app has replaced several others for me. It has everything I need in one place.,5,0,1.7.3,2025-10-28,,,1.7.3,Dashen,0.0,POSITIVE
1ee92e14-11e6-4db1-8a6c-a627e42c2089,Mastewal Abegaz,https://play-lh.googleusercontent.com/a/ACg8ocJW5_UR-pal22RV84KH84idXW6ElhkBNCy6yJQkesMfaKdeF6A=mo,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,1,1.7.4,2025-10-28,,,1.7.4,Dashen,0.6908,POSITIVE
211b2b4d-826d-4192-9fa8-25d7e38c7666,Hermela Asnake,https://play-lh.googleusercontent.com/a/ACg8ocKZQzmN2CZChwhsthhP_Nu8KO2snGo42lEHkxcSxjzBrB-j4g=mo,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,0,,2025-10-28,,,,Dashen,0.7717,POSITIVE
3677b2d7-95ab-4c95-87af-ef1d3edb674e,Kaleab Argaw,https://play-lh.googleusercontent.com/a/ACg8ocKWy6c2lM3W0HjYSmJHv2P8j2gSde-eJ9O-FbvCGsews88ANwU=mo,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,1,1.7.4,2025-10-28,,,1.7.4,Dashen,0.8402,POSITIVE
90d2468b-101a-4006-ae49-d07185b49594,Abiy Nibret,https://play-lh.googleusercontent.com/a-/ALV-UjUe1rQM22tsMrOVbbUL5LvChgsuiP_0rDweVw6_APrS6JwXSSbG,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,8,1.7.4,2025-10-28,,,1.7.4,Dashen,0.7901,POSITIVE
